id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
463;58;["MV"];biogas;electricity;added capacity;generator;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
464;58;["MV"];biogas;electricity;capacity;generator;combustion engine;0.274;GW;;"{""value"": ""aggregated""}";urbs;;2016
465;58;["MV"];biomass;electricity;added capacity;generator;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
466;58;["MV"];biomass;electricity;capacity;generator;steam;0.344;GW;;"{""value"": ""aggregated""}";urbs;;2016
467;58;["MV"];hard coal;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
468;58;["MV"];hard coal;electricity;capacity;chp;steam;0.514;GW;;"{""value"": ""aggregated""}";urbs;;2016
469;58;["MV"];light oil;electricity;added capacity;chp;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
470;58;["MV"];light oil;electricity;capacity;chp;gas;0.00043;GW;;"{""value"": ""aggregated""}";urbs;;2016
471;58;["MV"];light oil;electricity;added capacity;generator;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
472;58;["MV"];light oil;electricity;capacity;generator;gas;0.01634;GW;;"{""value"": ""aggregated""}";urbs;;2016
473;58;["MV"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
474;58;["MV"];natural gas;electricity;capacity;chp;combined cycle;0.27526;GW;;"{""value"": ""aggregated""}";urbs;;2016
475;58;["MV"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
476;58;["MV"];natural gas;electricity;capacity;chp;combustion engine;0.04159;GW;;"{""value"": ""aggregated""}";urbs;;2016
477;58;["MV"];natural gas;electricity;added capacity;chp;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
478;58;["MV"];natural gas;electricity;capacity;chp;gas;0.09002;GW;;"{""value"": ""aggregated""}";urbs;;2016
479;58;["MV"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
480;58;["MV"];natural gas;electricity;capacity;generator;combined cycle;1.00E-05;GW;;"{""value"": ""aggregated""}";urbs;;2016
481;58;["MV"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
482;58;["MV"];natural gas;electricity;capacity;generator;combustion engine;0.02136;GW;;"{""value"": ""aggregated""}";urbs;;2016
483;58;["MV"];natural gas;electricity;added capacity;generator;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
484;58;["MV"];natural gas;electricity;capacity;generator;gas;0.00017;GW;;"{""value"": ""aggregated""}";urbs;;2016
485;58;["MV"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
486;58;["MV"];solar radiation;electricity;capacity;photovoltaics;rooftop;0.18213;GW;;"{""value"": ""aggregated""}";urbs;;2016
487;58;["MV"];solar radiation;electricity;added capacity;photovoltaics;utility;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
488;58;["MV"];solar radiation;electricity;capacity;photovoltaics;utility;1.06282;GW;;"{""value"": ""aggregated""}";urbs;;2016
489;58;["MV"];waste;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
490;58;["MV"];waste;electricity;capacity;chp;steam;0.02428;GW;;"{""value"": ""aggregated""}";urbs;;2016
491;58;["MV"];waste;electricity;added capacity;generator;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
492;58;["MV"];waste;electricity;capacity;generator;steam;0.0085;GW;;"{""value"": ""aggregated""}";urbs;;2016
493;58;["MV"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
494;58;["MV"];water;electricity;capacity;hydro turbine;run-of-river;0.00296;GW;;"{""value"": ""aggregated""}";urbs;;2016
495;58;["MV"];air;electricity;electricity generation;wind turbine;onshore;6062.124469;GWh;;"{""value"": ""aggregated""}";urbs;;2016
496;58;["MV"];air;electricity;primary energy consumption;wind turbine;onshore;6062124.469;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
497;58;["MV"];biogas;electricity;electricity generation;generator;combustion engine;943.0176874;GWh;;"{""value"": ""aggregated""}";urbs;;2016
498;58;["MV"];biogas;electricity;primary energy consumption;generator;combustion engine;2245280.208;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
499;58;["MV"];biomass;electricity;electricity generation;generator;steam;1739.53502;GWh;;"{""value"": ""aggregated""}";urbs;;2016
500;58;["MV"];biomass;electricity;primary energy consumption;generator;steam;11596900.13;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
501;58;["MV"];hard coal;electricity;electricity generation;chp;steam;799.8519245;GWh;;"{""value"": ""aggregated""}";urbs;;2016
502;58;["MV"];hard coal;electricity;emissions;chp;steam;0.000554999;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
503;58;["MV"];hard coal;electricity;primary energy consumption;chp;steam;1632350.866;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
504;58;["MV"];natural gas;electricity;electricity generation;generator;combined cycle;0.00095;GWh;;"{""value"": ""aggregated""}";urbs;;2016
